id,Attrition
1835,0.19035612623267667
1836,0.04652870591350295
1837,0.10834490534458117
1838,0.028135818461320683
1839,0.030532749646635243
1840,0.08198909262415216
1841,0.13737919266258142
1842,0.07268793683974745
1843,0.04118285781525711
1844,0.0121102811538386
1845,0.17679646525789605
1846,0.047105763430777645
1847,0.007613487377172151
1848,0.06705759920429767
1849,0.008382276885487526
1850,0.2535325217559876
1851,0.4243692735170818
1852,0.035426436150939766
1853,0.1295511357787813
1854,0.07513036692669614
1855,0.27733546573105106
1856,0.19076416025441156
1857,0.08602428517638168
1858,0.20812931728810397
1859,0.020957085115308607
1860,0.028601303492302048
1861,0.03748585818333605
1862,0.051192687196031844
1863,0.26227128158764407
1864,0.014359157978522656
1865,0.009134351130823688
1866,0.20275490362824602
1867,0.11315026679525447
1868,0.35544728123054603
1869,0.4073995746270219
1870,0.10485160968436463
1871,0.0785362002727756
1872,0.005779965383246797
1873,0.05290139733626688
1874,0.04359081274780602
1875,0.027360610987555305
1876,0.09413374045073969
1877,0.11177674124334519
1878,0.02579548677763277
1879,0.020868998659428022
1880,0.367644793035369
1881,0.11248052279876206
1882,0.015583964859954572
1883,0.048125160386536636
1884,0.052764649422005996
1885,0.09832787172503298
1886,0.15337621054185552
1887,0.037068277321692975
1888,0.1214884727197912
1889,0.024239939958383694
1890,0.22516738033754874
1891,0.08819419077584634
1892,0.28072260421773865
1893,0.03194619343659916
1894,0.041509224869019964
1895,0.07048591807902096
1896,0.031513394500865904
1897,0.08660048977762796
1898,0.011028608799242742
1899,0.045831905308858674
1900,0.06605306868295806
1901,0.13453404656253232
1902,0.006568852125789927
1903,0.025563658753393954
1904,0.05057264373183638
1905,0.0762501465562741
1906,0.06025512445313494
1907,0.276128957880564
1908,0.1387531565980949
1909,0.03999808227489298
1910,0.050137067145540906
1911,0.042475504168705505
1912,0.015670666129924713
1913,0.004288455223821595
1914,0.06975181130672196
1915,0.06219295916737036
1916,0.26681768809858436
1917,0.20650447693103752
1918,0.02823209225840687
1919,0.03479296806394563
1920,0.03597749435977008
1921,0.03589271689538383
1922,0.04506661885549087
1923,0.030876685476850463
1924,0.22643844682228076
1925,0.010640043584179882
1926,0.15738611837648578
1927,0.01207107110396995
1928,0.2388641741320765
1929,0.098047395914133
1930,0.10819836173221868
1931,0.11051289345957127
1932,0.018192048722427162
1933,0.08647826151658211
1934,0.4456424569610908
1935,0.08669775817813453
1936,0.1578866591753996
1937,0.012636367300426117
1938,0.22381902170401458
1939,0.23914552326063054
1940,0.039420712160059476
1941,0.03184002744405744
1942,0.1038418700689403
1943,0.028022419442928638
1944,0.019523286957173005
1945,0.03165814798393152
1946,0.06104867708079591
1947,0.24733598296824322
1948,0.0655508681845002
1949,0.14096611183373298
1950,0.043394656135295515
1951,0.12402169584858372
1952,0.0539913262416962
1953,0.02397490332016887
1954,0.07039540851537394
1955,0.03090632072785982
1956,0.027806687229363622
1957,0.035692988474850265
1958,0.1318496576057947
1959,0.04495677185862871
1960,0.1764818992488077
1961,0.059577624386733016
1962,0.061105319807949296
1963,0.13218913559707435
1964,0.1820197953894769
1965,0.056494939876494496
1966,0.010877737263730685
1967,0.43097599011298376
1968,0.3619363576031924
1969,0.01621109284430373
1970,0.3950754576581329
1971,0.6308030203904358
1972,0.11786832912606016
1973,0.026774620600353474
1974,0.28085407197194245
1975,0.09227175974935156
1976,0.21162554152017535
1977,0.035484930110596426
1978,0.0007674337836012954
1979,0.013562559646702572
1980,0.032678081593065754
1981,0.06727258906011402
1982,0.02243922651929322
1983,0.29497727727747336
1984,0.1537713576205766
1985,0.027906217968175724
1986,0.056277096556775145
1987,0.05242332907633856
1988,0.030486336022068544
1989,0.23118350244905586
1990,0.005743900030856525
1991,0.0022414669433298957
1992,0.033903324017778576
1993,0.02389451289253216
1994,0.04505455229676297
1995,0.03896922870883132
1996,0.05371594499833602
1997,0.13592818184271185
1998,0.02677655301709398
1999,0.008620041814407274
2000,0.10680736773373938
2001,0.0873611583786712
2002,0.0627878837944296
2003,0.21110865503395937
2004,0.1339159707369853
2005,0.020405346612976133
2006,0.028214456276135537
2007,0.09736139418403002
2008,0.08967204719425284
2009,0.008659504721694716
2010,0.24248752478055624
2011,0.1663543437886162
2012,0.016471060961002208
2013,0.04977936155153903
2014,0.04822198917814536
2015,0.01995533401556141
2016,0.07403167156488208
2017,0.17868577299472824
2018,0.06400485340683984
2019,0.04626224363823052
2020,0.18410691711632537
2021,0.019665633655085515
2022,0.0063309490391302275
2023,0.25569351989351674
2024,0.1266043775148911
2025,0.12846409118832292
2026,0.06854765000576468
2027,0.05655005581207218
2028,0.05521221023064818
2029,0.013385714937729824
2030,0.048517413402049646
2031,0.00883672080321334
2032,0.03414275931192419
2033,0.19932816424595845
2034,0.026229864397517764
2035,0.036751225342381025
2036,0.11519381654723596
2037,0.239201866455206
2038,0.04108186317174092
2039,0.041113508551820326
2040,0.49192379132064523
2041,0.36232575894461583
2042,0.09377442482835127
2043,0.2028492190272127
2044,0.08454390843626446
2045,0.03253257500264075
2046,0.07626272750115684
2047,0.11518636578839513
2048,0.14603335729561354
2049,0.2339776264330103
2050,0.05131309846773924
2051,0.03591565192949541
2052,0.11513884434342474
2053,0.01781111828497397
2054,0.1626419270517077
2055,0.2616764754555414
2056,0.40061209112610663
2057,0.19912724927009712
2058,0.049051020492577466
2059,0.1752681566874641
2060,0.012176891771582194
2061,0.16435217472977473
2062,0.30512121842260564
2063,0.21923360522077046
2064,0.0428223469140858
2065,0.510115587669283
2066,0.04286697340931289
2067,0.1504553570535332
2068,0.025309018561653546
2069,0.27650509856238215
2070,0.06184289258308205
2071,0.1930597692625648
2072,0.12906488954489317
2073,0.08194798297439264
2074,0.2091159732338858
2075,0.0405364028498883
2076,0.18989161850572106
2077,0.25205458180077156
2078,0.03305562012017335
2079,0.18219914974065293
2080,0.34522530398315665
2081,0.04897780439707294
2082,0.005715304830208021
2083,0.029560897206162954
2084,0.01637339955400727
2085,0.04048097355723097
2086,0.10258889503464874
2087,0.3718806559111878
2088,0.44491949814704734
2089,0.0503484177827154
2090,0.04291390466191794
2091,0.13310639182366948
2092,0.0696345996028358
2093,0.09479869991301759
2094,0.017006513243587006
2095,0.15115623205092255
2096,0.08793724076125628
2097,0.01071611370943856
2098,0.027034363257983925
2099,0.28042235606657895
2100,0.09508160103959881
2101,0.1570505101213539
2102,0.25371165661992956
2103,0.044751798182925934
2104,0.11875634411474018
2105,0.1495215245677711
2106,0.04162932001129945
2107,0.08172763544057533
2108,0.03615496465277254
2109,0.03628880048944322
2110,0.02765223113295162
2111,0.07083979506263906
2112,0.042373978733735704
2113,0.19469065153804221
2114,0.24798351736068475
2115,0.18006858177600976
2116,0.02752445633199856
2117,0.017614846033070987
2118,0.019302463520753772
2119,0.042436020633288024
2120,0.03366379675144879
2121,0.10271076589056194
2122,0.09264360437518492
2123,0.008227313132826337
2124,0.03462082574311272
2125,0.042587953650497924
2126,0.35342090828819817
2127,0.013944538183201967
2128,0.265666030565323
2129,0.007119984549324985
2130,0.6398605507817552
2131,0.05442678526070959
2132,0.02908579953058267
2133,0.2435845694327637
2134,0.1371607938585634
2135,0.1322382462894123
2136,0.3766061551388016
2137,0.04676275015925252
2138,0.14413607755373153
2139,0.010467018760029062
2140,0.06191237982148188
2141,0.1777052508174814
2142,0.3973902521358843
2143,0.028306693492839957
2144,0.11061453236410135
2145,0.08442785277619688
2146,0.4939977954563768
2147,0.14268852411932587
2148,0.006553183917803167
2149,0.13727284915211652
2150,0.34694998681298383
2151,0.012008068540752575
2152,0.025900366643566382
2153,0.08962999485563164
2154,0.016575013966044085
2155,0.09974246115379828
2156,0.13729629725806752
2157,0.21699134788887345
2158,0.10355929680670277
2159,0.05413801502906412
2160,0.014469827929330322
2161,0.1574422499236277
2162,0.03458849800182995
2163,0.1745042822801545
2164,0.038199152830111174
2165,0.12227424922841272
2166,0.11152254864129042
2167,0.016086763436487263
2168,0.45245316712229366
2169,0.052261818148308464
2170,0.04119175022063093
2171,0.011903555539870332
2172,0.04729985464022651
2173,0.0936340295816962
2174,0.02080663863460746
2175,0.021597540230496978
2176,0.05361051945970734
2177,0.0904444033093304
2178,0.22560884767872819
2179,0.0038605151287798367
2180,0.4353074721352387
2181,0.08632278158607404
2182,0.12277688421278297
2183,0.03442365492162885
2184,0.06552677154484565
2185,0.11305611322474439
2186,0.11577426174730746
2187,0.12084601795966991
2188,0.08861297505472607
2189,0.24986931370277438
2190,0.010426970841003599
2191,0.012883052275996894
2192,0.19949299892638633
2193,0.13266846664336973
2194,0.03261081056601269
2195,0.0154391574136702
2196,0.2625853896843216
2197,0.05686377647753001
2198,0.04073827128068779
2199,0.15310536731595253
2200,0.04531444373072965
2201,0.1375051687667421
2202,0.6041052709786909
2203,0.04591945590351255
2204,0.21985870371468086
2205,0.40246245169281447
2206,0.0365453021044543
2207,0.0463200427943795
2208,0.06457595518407037
2209,0.01845629520477084
2210,0.33961247115081394
2211,0.41399321633866926
2212,0.09161728269753527
2213,0.044718592930007135
2214,0.021172722863446212
2215,0.40869022753900697
2216,0.5484776837036281
2217,0.22515178073839293
2218,0.11786602203387977
2219,0.20602922975512508
2220,0.149771932015752
2221,0.020286810266662875
2222,0.20878937912389584
2223,0.1914191483857307
2224,0.08478132337222796
2225,0.3024674406581378
2226,0.033363865484979244
2227,0.1291230114311994
2228,0.019567974513077287
2229,0.03318875831985265
2230,0.022868217844712865
2231,0.05801194153681504
2232,0.05665699465289331
2233,0.17729584396931752
2234,0.09804249206638478
2235,0.03733858606442681
2236,0.05734333709710057
2237,0.08618727348595104
2238,0.008377754870677505
2239,0.04849065829599668
2240,0.010769058184971597
2241,0.12363441613186013
2242,0.18791516883410145
2243,0.0016399781417003269
2244,0.08047444402660621
2245,0.03348516563638904
2246,0.1846582983236903
2247,0.11184883452397193
2248,0.04905684711389616
2249,0.014904350613993986
2250,0.16214654702550818
2251,0.6029818008186624
2252,0.047253124146911935
2253,0.09125465213367893
2254,0.016259248310986754
2255,0.09334777120338283
2256,0.08350262315217037
2257,0.03339600130403672
2258,0.031045577482176304
2259,0.06729449495488321
2260,0.037235191825439856
2261,0.009851064651637008
2262,0.1104291155638081
2263,0.04815551097567385
2264,0.204891808680007
2265,0.2642549734820581
2266,0.03341910723692547
2267,0.05253288807811773
2268,0.5095362625153196
2269,0.03150841709342209
2270,0.06210431335922381
2271,0.6551371742384458
2272,0.6663192833478452
2273,0.13066853076286253
2274,0.059892595439895405
2275,0.040437824479735665
2276,0.02058182577579381
2277,0.4878719521222695
2278,0.1292186425730685
2279,0.009429342085474562
2280,0.06387958362618537
2281,0.07473176386190429
2282,0.18158225039452186
2283,0.3833043497267326
2284,0.06021768561903251
2285,0.10059640476862312
2286,0.01458753309936257
2287,0.08088274165817122
2288,0.046948294531219986
2289,0.01934865802545313
2290,0.2876899916080689
2291,0.058829236229674384
2292,0.08408997980459201
2293,0.012711695977281941
2294,0.4866839487228074
2295,0.04713153916822319
2296,0.1929428236349344
2297,0.05854902821248341
2298,0.02147829945247881
2299,0.20230509611201658
2300,0.10596512603130478
2301,0.19770512317269587
2302,0.11092078397236475
2303,0.1272390449206235
2304,0.3472613127243924
2305,0.027278117583718665
2306,0.012799577208685953
2307,0.038155068855954044
2308,0.09963649962656053
2309,0.035086152942059315
2310,0.08326893546881729
2311,0.07283365908292874
2312,0.07401790398362984
2313,0.03879241451646076
2314,0.12055783863969427
2315,0.010210839466357306
2316,0.04232954063456187
2317,0.030902995198178455
2318,0.06076056076078051
2319,0.21109117826252255
2320,0.24369833641150676
2321,0.10869820010617706
2322,0.11259853495338937
2323,0.025456107168291598
2324,0.033260170530355807
2325,0.12748789024544555
2326,0.055752700192043474
2327,0.38046493122188463
2328,0.14275326129916674
2329,0.03682955979181396
2330,0.21607535256634655
2331,0.05002802317545844
2332,0.04360589858362349
2333,0.37747321554270646
2334,0.022047059794959818
2335,0.013543872105892633
2336,0.2132081032668655
2337,0.03176578123255159
2338,0.1694232788939674
2339,0.08951220025233936
2340,0.15053716781849405
2341,0.2114785026342741
2342,0.056859418165714784
2343,0.24797352977039985
2344,0.036221759745114886
2345,0.14400539235501433
2346,0.12610147923376092
2347,0.0010816389272615167
2348,0.031218442264412925
2349,0.12036631643649913
2350,0.002009410546538298
2351,0.0068376683551699
2352,0.11697740958213618
2353,0.062409042132349754
2354,0.20823994361065895
2355,0.18265673131518695
2356,0.04219366017243778
2357,0.028062101459600673
2358,0.05231992416537787
2359,0.18473233423172203
2360,0.07707713828165436
2361,0.14533817943858848
2362,0.07002003025463538
2363,0.026088245813717655
2364,0.026716029481063195
2365,0.12544915220326935
2366,0.022941059161292146
2367,0.0345122671561674
2368,0.615243224012172
2369,0.049208459664726575
2370,0.10423928238057366
2371,0.013413845456406316
2372,0.1597736052935808
2373,0.05245796916542184
2374,0.07560080666991119
2375,0.1420293806576379
2376,0.055711935679671906
2377,0.125496140600019
2378,0.10033530257280332
2379,0.013997092597501218
2380,0.012183910666839562
2381,0.1740376345382113
2382,0.06031897303515098
2383,0.014877531422084526
2384,0.070282075533533
2385,0.19038532186650597
2386,0.023940836563605145
2387,0.18468125702511506
2388,0.025519097045210864
2389,0.03159691164605363
2390,0.08080288634090815
2391,0.05468197185191649
2392,0.02822561752425795
2393,0.22252260620790015
2394,0.1481834709446505
2395,0.013028124631402096
2396,0.03371259992566273
2397,0.22553229711861755
2398,0.07547340616383565
2399,0.10636276138909269
2400,0.03695313387695626
2401,0.07359912706111571
2402,0.06314095431872721
2403,0.06440923687413944
2404,0.06543440632002923
2405,0.13619508510562428
2406,0.1959363570075031
2407,0.027007992104657815
2408,0.1142428977946181
2409,0.6328059781043629
2410,0.19847449896919822
2411,0.05382177155502098
2412,0.20989124084261085
2413,0.13279501617208433
2414,0.20099848701923367
2415,0.2657355925860521
2416,0.10959132969348476
2417,0.06619958690901728
2418,0.2506161059035773
2419,0.07538393125640845
2420,0.05134650736172342
2421,0.03467317470605502
2422,0.1628797735954022
2423,0.2107206974536694
2424,0.054326006872987914
2425,0.6813576040480253
2426,0.07287503472061208
2427,0.041735141965611455
2428,0.026131233304036845
2429,0.028173809212387275
2430,0.10290255371884274
2431,0.028100605675368106
2432,0.0913176629086768
2433,0.06177038832247806
2434,0.03466394494124243
2435,0.07629151076023387
2436,0.31450766894213467
2437,0.191420697735671
2438,0.08657303268222015
2439,0.026988769663646474
2440,0.22391243928256704
2441,0.06641053085840068
2442,0.04679160065046708
2443,0.6628105961760578
2444,0.009917657220239583
2445,0.026653164981430735
2446,0.3330166680768475
2447,0.04222871483509215
2448,0.12960745209506827
2449,0.07766328725625146
2450,0.06582244706141165
2451,0.12897037139076586
2452,0.16279773206912102
2453,0.5192718419414012
2454,0.12088199774707911
2455,0.07583727081546691
2456,0.08068064803915964
2457,0.030084428748680177
2458,0.09218196008523188
2459,0.03626484574308318
2460,0.02940576661301491
2461,0.27508480787983436
2462,0.13105407398756322
2463,0.29018374154210136
2464,0.06662748507335943
2465,0.09687843346557778
2466,0.047814064409967084
2467,0.07177887683940101
2468,0.07466226816274045
2469,0.014039386830506484
2470,0.5699740036062312
2471,0.18627473677652584
2472,0.05391302641782879
2473,0.010257213544067648
2474,0.03642644594226878
2475,0.022968250699480292
2476,0.17789665934881654
2477,0.32646940900030724
2478,0.015267906899544208
2479,0.04121311103347604
2480,0.4690622544622989
2481,0.2963920737411887
2482,0.04991244167758709
2483,0.40085387769066605
2484,0.003376555126991479
2485,0.09955134649779429
2486,0.12332183480124148
2487,0.39677168568908716
2488,0.5197623745833124
2489,0.39554204633244583
2490,0.07658607727297623
2491,0.19643234892946107
2492,0.11882351444234535
2493,0.49938856885649363
2494,0.5275258812161714
2495,0.07443870949271489
2496,0.07192461157107541
2497,0.02085487476510823
2498,0.05717951188478859
2499,0.037699984078868196
2500,0.10031769887842126
2501,0.03728670405805636
2502,0.045453393485047254
2503,0.18645046546531147
2504,0.17544237614584957
2505,0.02504838708615164
2506,0.01678889180961894
2507,0.004597819413224375
2508,0.02920503973909012
2509,0.137503002284466
2510,0.24668289164359664
2511,0.6100441273325434
2512,0.038141880035312624
2513,0.22153008937516458
2514,0.5909651839668317
2515,0.10684380089039207
2516,0.04432821057824789
2517,0.09744119822735817
2518,0.024960602616953445
2519,0.6505047112928839
2520,0.19009369002273102
2521,0.09466162304329626
2522,0.1713462946988143
2523,0.10674393077284072
2524,0.05725934968308781
2525,0.06551266573877129
2526,0.25123743672884363
2527,0.0953856884805119
2528,0.34522899746276026
2529,0.09893228346394732
2530,0.11977950160741417
2531,0.15216285442143587
2532,0.08230002192884718
2533,0.03590438796885082
2534,0.058845644986478124
2535,0.025905192112688137
2536,0.09936254139694753
2537,0.031715688862989866
2538,0.1067354794972731
2539,0.03802163620407738
2540,0.0049420906570773115
2541,0.026605247764305326
2542,0.6001181490830694
2543,0.08719464472968301
2544,0.0886076823385532
2545,0.018290381266696014
2546,0.002382164088311413
2547,0.09670536927058429
2548,0.06954949741536692
2549,0.17217476066380993
2550,0.2513889936772903
2551,0.12126060287763846
2552,0.03419917320929747
2553,0.09999865347607391
2554,0.031595540197417483
2555,0.036202913919849644
2556,0.7520404823077437
2557,0.07316410898186354
2558,0.22654554124889192
2559,0.012878664373180712
2560,0.20260604805572305
2561,0.11489335285204699
2562,0.12107509018795198
2563,0.11427362666995866
2564,0.11744804686362062
2565,0.11988475092473466
2566,0.060870082028824095
2567,0.11564257868474417
2568,0.260077261932657
2569,0.11574173695256235
2570,0.058147810798157895
2571,0.4073518741335589
2572,0.10960267463947146
2573,0.07279600809006509
2574,0.028768050812004266
2575,0.1336092260615586
2576,0.06321036235828796
2577,0.6160994094043821
2578,0.0054997647733605135
2579,0.08842089064569152
2580,0.11107088104055443
2581,0.5255335266860356
2582,0.21100003426509012
2583,0.011171791095696527
2584,0.09841553966034508
2585,0.26213943681457663
2586,0.11667697922437173
2587,0.16390860091305823
2588,0.11569825316319848
2589,0.011006402731076231
2590,0.03474701052435957
2591,0.487658066159074
2592,0.02996609108870609
2593,0.0040235742707378
2594,0.10107484226276872
2595,0.0880211529249839
2596,0.027997045471042162
2597,0.26887024501575807
2598,0.05275573582537678
2599,0.011796113291854166
2600,0.03396903013712103
2601,0.06438947950906497
2602,0.02648893705277662
2603,0.21064452423296265
2604,0.3688569313239042
2605,0.11170520668935333
2606,0.03817602858084937
2607,0.01572879988663295
2608,0.12466368000591573
2609,0.16814992375593021
2610,0.017511803639085853
2611,0.005876125295289069
2612,0.009555594583006604
2613,0.20450509040715176
2614,0.22798250938455064
2615,0.31173724390722735
2616,0.07086003898247877
2617,0.03525214945318234
2618,0.3251977533802418
2619,0.11366834469356835
2620,0.3864515354631725
2621,0.10587817876577388
2622,0.5540007243908791
2623,0.08153370725716215
2624,0.021553800077374643
2625,0.13451995051163815
2626,0.07193140601831528
2627,0.06143823912607459
2628,0.04800506216184773
2629,0.05705161773843417
2630,0.12239750207981034
2631,0.43415201141849113
2632,0.05590697514256335
2633,0.07045578357213321
2634,0.12298681638089175
2635,0.08219906307391496
2636,0.37402496465633495
2637,0.024397379666259454
2638,0.0175498001224738
2639,0.12055122025338899
2640,0.13538182571229118
2641,0.07184672152029188
2642,0.11232266232642668
2643,0.05127583588682654
2644,0.3213231871536852
2645,0.6446953915033377
2646,0.17225927137783034
2647,0.04058761672106628
2648,0.06424262352712733
2649,0.14550052255068338
2650,0.3863541530992589
2651,0.28045567066757293
2652,0.030742021577518267
2653,0.45722004521367055
2654,0.2948896904085581
2655,0.32492896706352004
2656,0.04201010722367689
2657,0.026655511816514384
2658,0.17135937323091216
2659,0.09761122362340363
2660,0.015727837672117807
2661,0.03707842531814801
2662,0.23904055106482536
2663,0.16588527195222172
2664,0.10840172707105407
2665,0.07037378637782538
2666,0.13825530099880587
2667,0.06861465558488432
2668,0.08497704505138293
2669,0.03763229774799207
2670,0.03670986202535311
2671,0.4478928357558054
2672,0.029327299079846256
2673,0.01598995806085699
2674,0.15838838868461838
2675,0.06787049852141512
2676,0.5764119605058811
2677,0.23101497232361257
2678,0.11729733612276402
2679,0.2949520227069541
2680,0.23086634934254827
2681,0.1861234206799009
2682,0.03134556391790072
2683,0.04835492199838999
2684,0.10651743177653566
2685,0.026402043568496868
2686,0.2055088875162565
2687,0.14475823906209617
2688,0.22264191260766464
2689,0.06416056451895924
2690,0.03160889407359191
2691,0.1117375910274253
2692,0.02816416124804598
2693,0.03982406704803527
2694,0.1818395274112243
2695,0.2567012077150553
2696,0.3448239755376995
2697,0.023888564861213917
2698,0.04409151445735651
2699,0.05985307360243275
2700,0.03884332502075087
2701,0.09684048789017699
2702,0.05240795710133186
2703,0.00634891380713983
2704,0.06588898014983605
2705,0.03335918204125541
2706,0.1349118782052269
2707,0.020555284165002206
2708,0.037865100110614655
2709,0.01650699375792197
2710,0.09728203878664732
2711,0.3881013794541984
2712,0.1629862687933226
2713,0.07940320304865733
2714,0.06314055596907964
2715,0.05089685759793949
2716,0.06601007909112783
2717,0.06788437383818872
2718,0.05782876273994346
2719,0.07786523602537257
2720,0.25620333915760024
2721,0.008680992217397234
2722,0.1772047753170003
2723,0.2714318277457907
2724,0.13016627817157103
2725,0.07953814173389157
2726,0.0745076772266768
2727,0.09660840077897179
2728,0.16192075604166353
2729,0.06743393443853324
2730,0.09633535852878693
2731,0.06907765608424724
2732,0.024468442036400168
2733,0.05289636397024443
2734,0.03893094451603174
2735,0.016924450706653053
2736,0.14289453894932275
2737,0.030684588667393754
2738,0.20031472357502472
2739,0.05693121574577492
2740,0.10136703400803113
2741,0.00887960389398815
2742,0.08842084846254608
2743,0.3329170870941825
2744,0.23524473011247987
2745,0.4311315012293698
2746,0.0072246659287573765
2747,0.02837676065654282
2748,0.2340975702963194
2749,0.05159596408040129
2750,0.014517641935294399
2751,0.21841965409098696
2752,0.013708999591335733
2753,0.16721359397257707
2754,0.020063487430883105
2755,0.16212662094368302
2756,0.07250629271403822
2757,0.04125841175688014
2758,0.5380551420358631
2759,0.02060084711175007
2760,0.02534665237073634
2761,0.3712779953216634
2762,0.3436626235495412
2763,0.0329465071867662
2764,0.054520428068181706
2765,0.053065757285883586
2766,0.04054896436352936
2767,0.049096828124306935
2768,0.04298488903204208
2769,0.3064318672701206
2770,0.1493126550495168
2771,0.09974695620780381
2772,0.2549529696824536
2773,0.03996645286814589
2774,0.18182187118604554
2775,0.10382200514095546
2776,0.1796952983204102
2777,0.34747391473682615
2778,0.1317389663052322
2779,0.07579457111282983
2780,0.015158341657980736
2781,0.24606898664081656
2782,0.04177348685146866
2783,0.14615781060675992
2784,0.08232955383331492
2785,0.1746526282985817
2786,0.4494254424377355
2787,0.22356684575605026
2788,0.08691036882819665
2789,0.09831819052793149
2790,0.140873085806672
2791,0.1752547865437935
2792,0.013390551850456393
2793,0.028704910126260245
2794,0.06297957495333625
2795,0.028494568453095497
